# Constructed from biom file
#OTU ID	LDD0R1	LDD0R2	LDD0R3	LDD10CF70R1	LDD10CF70R2	LDD10CF70R3	LDD10MHPR1	LDD10MHPR2	LDD10MHPR3	LDD10MLPR1	LDD10MLPR2	LDD10MLPR3	LDD10MR1	LDD10MR2	LDD10MR3	LDD10NUSR1	LDD10NUSR2	LDD10NUSR3	LDD10OKAR1	LDD10OKAR2	LDD10OKAR3	LDD10PKMR1	LDD10PKMR2	LDD10PKMR3	LDD10PR1	LDD10PR2	LDD10PR3	LDD10RIBR1	LDD10RIBR2	LDD10RIBR3	LDD10SBMR1	LDD10SBMR2	LDD10SBMR3	LDD5CF70R1	LDD5CF70R2	LDD5CF70R3	LDD5MHPR1	LDD5MHPR2	LDD5MHPR3	LDD5MLPR1	LDD5MLPR2	LDD5MLPR3	LDD5MR1	LDD5MR2	LDD5MR3	LDD5NUSR1	LDD5NUSR2	LDD5NUSR3	LDD5OKAR1	LDD5OKAR2	LDD5OKAR3	LDD5PKMR1	LDD5PKMR2	LDD5PKMR3	LDD5PR1	LDD5PR2	LDD5PR3	LDD5RIBR1	LDD5RIBR2	LDD5RIBR3	LDD5SBMR1	LDD5SBMR2	LDD5SBMR3	WTD0R1	WTD0R2	WTD0R3	WTD10CF70R1	WTD10CF70R2	WTD10CF70R3	WTD10MHPR1	WTD10MHPR2	WTD10MHPR3	WTD10MLPR1	WTD10MLPR2	WTD10MLPR3	WTD10MR1	WTD10MR2	WTD10MR3	WTD10NUSR1	WTD10NUSR2	WTD10NUSR3	WTD10OKAR1	WTD10OKAR2	WTD10OKAR3	WTD10PKMR1	WTD10PKMR2	WTD10PKMR3	WTD10PR1	WTD10PR2	WTD10PR3	WTD10RIBR1	WTD10RIBR2	WTD10RIBR3	WTD10SBMR1	WTD10SBMR2	WTD10SBMR3	WTD5CF70R2	WTD5CF70R3	WTD5MHPR1	WTD5MHPR2	WTD5MHPR3	WTD5MLPR1	WTD5MLPR2	WTD5MLPR3	WTD5MR1	WTD5MR2	WTD5MR3	WTD5NUSR1	WTD5NUSR2	WTD5NUSR3	WTD5OKAR1	WTD5OKAR2	WTD5OKAR3	WTD5PKMR1	WTD5PKMR2	WTD5PKMR3	WTD5PR1	WTD5PR2	WTD5PR3	WTD5RIBR1	WTD5RIBR2	WTD5RIBR3	WTD5SBMR1	WTD5SBMR2	WTD5SBMR3
Metabolism of cofactors and vitamins	13337.0	10188.0	11865.0	8959.0	5122.0	8782.0	10898.0	15679.0	17566.0	18460.0	6771.0	7718.0	9276.0	22013.0	14716.0	11788.0	19565.0	18219.0	20473.0	13574.0	21016.0	11192.0	13044.0	35440.0	12441.0	6717.0	16683.0	12666.0	22432.0	11181.0	11008.0	10010.0	10943.0	8072.0	5742.0	12099.0	18626.0	27603.0	15227.0	12910.0	6388.0	14361.0	17560.0	12397.0	21901.0	6301.0	38508.0	79652.0	29870.0	28486.0	17098.0	35939.0	23006.0	52434.0	21041.0	20055.0	9886.0	10799.0	9333.0	12911.0	16784.0	30753.0	25919.0	18907.0	26419.0	24167.0	9004.0	5541.0	17917.0	1289.0	8017.0	14767.0	15044.0	11552.0	11716.0	22524.0	3402.0	9143.0	24159.0	22871.0	33951.0	48328.0	7526.0	17965.0	38949.0	11820.0	13581.0	11082.0	5303.0	10396.0	7355.0	8918.0	1472.0	10234.0	12469.0	5071.0	15539.0	8634.0	33521.0	27346.0	23651.0	11646.0	3982.0	4317.0	15032.0	15672.0	7683.0	3294.0	4766.0	14431.0	36584.0	25990.0	16031.0	55451.0	65480.0	77395.0	3072.0	11319.0	4763.0	8875.0	35577.0	21251.0	37063.0	19929.0	22268.0
Metabolism of xenobiotics by cytochrome P450	11326.0	8383.0	8972.0	5660.0	2821.0	3716.0	4794.0	4740.0	6195.0	3607.0	2952.0	2791.0	4759.0	10682.0	7339.0	6491.0	11259.0	9774.0	25901.0	10941.0	15228.0	7166.0	7332.0	21572.0	5075.0	2131.0	8525.0	5303.0	12353.0	3297.0	3776.0	4152.0	3909.0	5552.0	2930.0	7769.0	8539.0	6681.0	8097.0	6274.0	1439.0	3719.0	10778.0	7911.0	13224.0	3486.0	20703.0	43501.0	24699.0	29147.0	13475.0	24035.0	20325.0	32294.0	21100.0	12551.0	5107.0	7277.0	7734.0	9122.0	13871.0	30307.0	18737.0	9753.0	9260.0	9590.0	6340.0	3157.0	10200.0	688.0	3882.0	6840.0	2656.0	2127.0	3021.0	9242.0	1783.0	5075.0	12079.0	10907.0	17112.0	57563.0	4762.0	12634.0	35551.0	7877.0	10027.0	4300.0	1727.0	2820.0	3816.0	4998.0	952.0	3822.0	6151.0	2259.0	10716.0	5807.0	10805.0	6263.0	5964.0	2375.0	896.0	1237.0	8512.0	9529.0	4495.0	1918.0	2503.0	8032.0	25186.0	16942.0	13366.0	36919.0	37482.0	44986.0	1176.0	5179.0	1955.0	5444.0	19331.0	12644.0	19283.0	10618.0	12142.0
Methane metabolism	87877.0	66285.0	67492.0	36367.0	22326.0	60601.0	47487.0	73331.0	84240.0	123290.0	57619.0	47097.0	35298.0	86686.0	59506.0	42548.0	82067.0	66037.0	80962.0	62076.0	76837.0	53007.0	60896.0	160418.0	61861.0	42554.0	104681.0	62484.0	108690.0	56884.0	45405.0	38227.0	44069.0	55327.0	21929.0	69540.0	69999.0	150202.0	56155.0	60080.0	38516.0	73702.0	77637.0	55949.0	95480.0	26408.0	154142.0	327546.0	116173.0	126202.0	79133.0	158846.0	105827.0	216868.0	96143.0	105290.0	52530.0	56056.0	62715.0	80103.0	73067.0	128137.0	122046.0	109366.0	78215.0	102572.0	53654.0	23126.0	86681.0	4987.0	30129.0	54823.0	124344.0	49208.0	94683.0	109927.0	12429.0	33493.0	102766.0	100429.0	144301.0	214446.0	28764.0	81743.0	185400.0	54962.0	62921.0	79727.0	41988.0	100854.0	42912.0	55456.0	10848.0	37597.0	45898.0	22394.0	114422.0	65748.0	174035.0	154746.0	136701.0	80389.0	30593.0	26812.0	64490.0	73227.0	35308.0	13170.0	21638.0	62555.0	157565.0	110357.0	74014.0	244377.0	268352.0	340814.0	19311.0	73328.0	33120.0	50038.0	171721.0	109668.0	158828.0	81664.0	91937.0
Mineral absorption	192.0	132.0	119.0	767.0	295.0	335.0	118.0	74.0	542.0	2865.0	1223.0	1319.0	32.0	199.0	136.0	40.0	178.0	31.0	2670.0	1733.0	1194.0	1478.0	1424.0	3270.0	1359.0	1596.0	1350.0	1125.0	935.0	1351.0	862.0	344.0	712.0	54.0	32.0	79.0	29.0	299.0	32.0	1117.0	1001.0	1554.0	93.0	37.0	123.0	38.0	107.0	187.0	2167.0	2815.0	1635.0	608.0	1050.0	702.0	2307.0	2834.0	1046.0	161.0	239.0	151.0	704.0	1800.0	2458.0	677.0	1175.0	996.0	771.0	142.0	983.0	6.0	18.0	77.0	3282.0	391.0	2482.0	62.0	7.0	17.0	66.0	71.0	43.0	7807.0	247.0	1798.0	3170.0	687.0	1056.0	1917.0	1113.0	2059.0	736.0	606.0	164.0	1010.0	714.0	247.0	82.0	17.0	81.0	37.0	29.0	2063.0	818.0	779.0	51.0	120.0	19.0	12.0	9.0	76.0	1250.0	671.0	1023.0	943.0	308.0	1164.0	431.0	1304.0	793.0	69.0	722.0	294.0	483.0	112.0	103.0
Mismatch repair	67639.0	50360.0	51825.0	28241.0	16956.0	43115.0	34280.0	51135.0	61528.0	84112.0	37423.0	33924.0	26004.0	61364.0	43113.0	30867.0	51579.0	45133.0	58237.0	44563.0	46827.0	37336.0	43109.0	103972.0	41164.0	28146.0	63870.0	47078.0	65674.0	43176.0	33889.0	27885.0	32124.0	35876.0	14232.0	50216.0	52156.0	114424.0	43702.0	42777.0	26302.0	53061.0	60012.0	43393.0	72230.0	15503.0	78095.0	157382.0	75770.0	87862.0	55639.0	87608.0	72148.0	105873.0	67019.0	70698.0	34390.0	35999.0	42786.0	52735.0	39966.0	70740.0	78299.0	74204.0	54195.0	67417.0	36929.0	14598.0	57271.0	3708.0	22970.0	41242.0	81821.0	30533.0	61847.0	84019.0	8763.0	25256.0	68558.0	77285.0	89904.0	164078.0	19481.0	58758.0	105161.0	31125.0	38791.0	49212.0	26172.0	60860.0	32387.0	39299.0	9084.0	28199.0	33192.0	15364.0	74259.0	40677.0	133209.0	115777.0	101836.0	54690.0	20857.0	17974.0	47672.0	44719.0	24739.0	9858.0	15874.0	30788.0	98365.0	69176.0	49955.0	126820.0	128969.0	194479.0	12083.0	42277.0	20214.0	31076.0	104287.0	71771.0	98844.0	45314.0	48033.0
N-Glycan biosynthesis	52.0	50.0	33.0	399.0	269.0	1607.0	113.0	28.0	256.0	4364.0	1810.0	1602.0	7.0	22.0	17.0	21.0	80.0	8.0	1139.0	1382.0	97.0	1244.0	1708.0	3030.0	980.0	1259.0	1884.0	1499.0	2143.0	1527.0	775.0	225.0	572.0	78.0	34.0	121.0	28.0	389.0	37.0	790.0	1018.0	1564.0	48.0	9.0	37.0	10.0	76.0	86.0	592.0	1522.0	2853.0	1673.0	3022.0	1775.0	2316.0	2718.0	1024.0	315.0	452.0	102.0	131.0	225.0	2312.0	26.0	35.0	28.0	944.0	158.0	690.0	11.0	54.0	46.0	5484.0	1515.0	3926.0	36.0	13.0	10.0	89.0	73.0	41.0	5212.0	124.0	1722.0	3101.0	923.0	970.0	2701.0	1416.0	3979.0	1315.0	1485.0	428.0	1251.0	624.0	60.0	87.0	19.0	383.0	287.0	515.0	2857.0	1197.0	826.0	34.0	78.0	14.0	31.0	0.0	160.0	1676.0	947.0	789.0	2880.0	329.0	3933.0	579.0	1811.0	999.0	18.0	1202.0	212.0	1766.0	139.0	234.0
NOD-like receptor signaling pathway	708.0	489.0	781.0	1129.0	727.0	1896.0	1355.0	1789.0	2923.0	3838.0	1831.0	1603.0	1035.0	2446.0	1566.0	1241.0	1778.0	1853.0	2388.0	2052.0	2195.0	2208.0	2390.0	5915.0	2344.0	1874.0	3005.0	2545.0	2602.0	2867.0	878.0	1056.0	982.0	383.0	572.0	927.0	2173.0	4792.0	1731.0	1708.0	1129.0	2186.0	1784.0	1253.0	2170.0	533.0	3221.0	6224.0	2247.0	2712.0	1435.0	3055.0	2476.0	4356.0	3478.0	3593.0	1685.0	889.0	630.0	795.0	1421.0	2956.0	2530.0	425.0	1028.0	590.0	1331.0	589.0	1631.0	149.0	956.0	1597.0	4065.0	1502.0	2992.0	1345.0	359.0	1027.0	1894.0	1774.0	2620.0	5950.0	708.0	2934.0	4799.0	1462.0	1994.0	2688.0	1459.0	2968.0	1285.0	1619.0	242.0	1054.0	1446.0	598.0	638.0	281.0	5397.0	5002.0	3980.0	2448.0	987.0	912.0	1436.0	1289.0	673.0	336.0	388.0	1152.0	2971.0	2232.0	1293.0	4525.0	5111.0	7828.0	610.0	2137.0	1087.0	606.0	2760.0	1708.0	3113.0	1654.0	1751.0
Naphthalene degradation	27889.0	21344.0	19258.0	8053.0	3564.0	8209.0	6182.0	14795.0	11161.0	19510.0	9199.0	7208.0	4387.0	11523.0	7971.0	4831.0	12726.0	7508.0	27949.0	14002.0	15928.0	12025.0	11235.0	34800.0	10107.0	8191.0	16247.0	10754.0	18352.0	11418.0	6455.0	4973.0	6241.0	15681.0	2893.0	16645.0	7985.0	27738.0	6356.0	13846.0	7628.0	13974.0	11709.0	8865.0	14484.0	4157.0	22496.0	50591.0	32326.0	40905.0	27187.0	31150.0	26623.0	37125.0	28615.0	21445.0	9185.0	12667.0	17931.0	20965.0	17658.0	35984.0	28886.0	41184.0	39812.0	45817.0	12875.0	3554.0	20895.0	649.0	3588.0	8572.0	15340.0	8856.0	12417.0	21283.0	1437.0	3965.0	17253.0	17769.0	23519.0	65489.0	4958.0	19344.0	46371.0	9821.0	14083.0	11581.0	6606.0	11625.0	6813.0	10746.0	2633.0	9474.0	9169.0	3984.0	33131.0	19352.0	31393.0	27543.0	27598.0	12864.0	4511.0	4728.0	10685.0	14351.0	6551.0	2065.0	4082.0	10555.0	35779.0	23026.0	23156.0	48287.0	43110.0	63328.0	3016.0	11788.0	5379.0	11783.0	35838.0	24108.0	25428.0	12964.0	14340.0
Neuroactive ligand-receptor interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neurotrophin signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nicotinate and nicotinamide metabolism	37389.0	28136.0	31696.0	19127.0	12893.0	32566.0	26745.0	31160.0	42516.0	41940.0	20215.0	19499.0	21483.0	48415.0	35752.0	28042.0	42583.0	41364.0	40709.0	30135.0	36220.0	25328.0	28682.0	70865.0	28502.0	14769.0	43160.0	33032.0	48002.0	26695.0	27114.0	23438.0	25418.0	20586.0	12488.0	31605.0	44837.0	66311.0	38138.0	27145.0	13169.0	29363.0	47159.0	33877.0	56889.0	12804.0	69078.0	137715.0	51927.0	63058.0	35796.0	67888.0	50900.0	90199.0	44451.0	42654.0	21415.0	24429.0	24328.0	31651.0	30270.0	54180.0	55782.0	38862.0	41787.0	41552.0	24484.0	12140.0	37192.0	3047.0	19448.0	33918.0	39687.0	19619.0	29706.0	50580.0	7738.0	21982.0	51843.0	54568.0	68252.0	108022.0	15893.0	38734.0	78630.0	23065.0	27161.0	27142.0	12269.0	28770.0	21191.0	24550.0	5183.0	19941.0	25519.0	10691.0	41185.0	21554.0	81939.0	66150.0	55543.0	25194.0	9431.0	8761.0	38115.0	34505.0	19009.0	8261.0	11594.0	25666.0	73933.0	52469.0	36318.0	97780.0	113484.0	151149.0	6300.0	22975.0	10308.0	19754.0	69621.0	48868.0	78156.0	37552.0	40692.0
Nitrogen metabolism	52918.0	39898.0	45218.0	32029.0	19580.0	45953.0	42270.0	52298.0	67764.0	85303.0	38693.0	42842.0	32838.0	78393.0	55603.0	43843.0	75448.0	68110.0	77785.0	62333.0	73452.0	50234.0	57234.0	149924.0	49790.0	28653.0	84113.0	58422.0	103128.0	48860.0	43002.0	37193.0	41890.0	33180.0	21615.0	47041.0	69858.0	123837.0	56703.0	44181.0	25014.0	51590.0	68584.0	48716.0	84895.0	24258.0	148927.0	311040.0	99248.0	109682.0	60566.0	138787.0	84977.0	203028.0	84010.0	87005.0	41421.0	42184.0	39134.0	51646.0	62316.0	113257.0	107743.0	63521.0	67373.0	68511.0	42091.0	21926.0	67899.0	4586.0	29095.0	51679.0	94916.0	36642.0	72951.0	83139.0	12508.0	32526.0	90833.0	84684.0	127749.0	199719.0	27232.0	71454.0	171556.0	53663.0	56752.0	64367.0	26737.0	69022.0	42367.0	45766.0	9171.0	32316.0	41553.0	18059.0	64729.0	36144.0	145689.0	124891.0	109453.0	54378.0	21140.0	19232.0	57062.0	61852.0	29554.0	12312.0	17946.0	57616.0	132436.0	95969.0	59346.0	211834.0	256330.0	304871.0	13364.0	50501.0	22878.0	34614.0	133695.0	81887.0	139365.0	73360.0	84585.0
Nitrotoluene degradation	2554.0	1962.0	2998.0	2605.0	1562.0	1566.0	4832.0	8371.0	9574.0	14771.0	4865.0	3424.0	3639.0	9076.0	6062.0	5068.0	7495.0	7730.0	6510.0	4250.0	6874.0	4118.0	4666.0	13522.0	6099.0	3252.0	12325.0	5607.0	8900.0	4126.0	3217.0	3702.0	3381.0	1598.0	2421.0	3673.0	8775.0	23202.0	6861.0	4519.0	3396.0	6950.0	7343.0	5162.0	8885.0	2366.0	14899.0	29702.0	4244.0	9341.0	4817.0	13384.0	9270.0	20080.0	7868.0	6748.0	5070.0	3446.0	2293.0	3189.0	5888.0	10959.0	8613.0	1883.0	4599.0	2750.0	2339.0	2384.0	4299.0	501.0	3807.0	6507.0	14039.0	5477.0	10782.0	5074.0	1442.0	3693.0	8016.0	7079.0	11054.0	13693.0	2775.0	6893.0	16688.0	4350.0	5060.0	6065.0	3607.0	10962.0	2977.0	4598.0	591.0	1359.0	3353.0	1865.0	2597.0	1253.0	25290.0	24140.0	19458.0	8634.0	3490.0	2250.0	5858.0	5610.0	2812.0	1350.0	1572.0	5228.0	11910.0	9336.0	6140.0	20334.0	24642.0	28291.0	1719.0	5754.0	2955.0	2364.0	10577.0	6425.0	13739.0	7304.0	8092.0
Non-homologous end-joining	51.0	21.0	29.0	614.0	299.0	163.0	18.0	12.0	69.0	6692.0	2690.0	1918.0	14.0	29.0	41.0	23.0	147.0	23.0	4996.0	2055.0	1659.0	3511.0	3103.0	8500.0	2848.0	3414.0	2801.0	2408.0	1244.0	3921.0	192.0	286.0	343.0	25.0	17.0	46.0	34.0	80.0	32.0	2138.0	2230.0	3435.0	52.0	22.0	54.0	4.0	34.0	38.0	4224.0	3161.0	34.0	38.0	51.0	65.0	5214.0	5722.0	2066.0	78.0	26.0	53.0	546.0	2748.0	2032.0	35.0	53.0	48.0	862.0	213.0	1107.0	9.0	22.0	54.0	5887.0	126.0	4516.0	104.0	2.0	26.0	47.0	77.0	45.0	17400.0	360.0	4191.0	7072.0	818.0	3012.0	3352.0	2551.0	4574.0	394.0	1149.0	206.0	552.0	708.0	258.0	24.0	1.0	32.0	14.0	10.0	4555.0	1952.0	1617.0	37.0	118.0	20.0	0.0	2.0	183.0	1495.0	200.0	954.0	71.0	103.0	4337.0	996.0	3010.0	1750.0	15.0	892.0	215.0	336.0	100.0	162.0
Notch signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novobiocin biosynthesis	6455.0	4829.0	6153.0	5911.0	3472.0	6239.0	7630.0	11409.0	13605.0	12656.0	5912.0	5676.0	6034.0	14053.0	9525.0	7457.0	11190.0	11067.0	13487.0	9484.0	11211.0	8156.0	8928.0	22858.0	7862.0	4092.0	12402.0	9938.0	14199.0	7918.0	7587.0	6502.0	7059.0	4792.0	3443.0	7338.0	12790.0	29761.0	10341.0	7746.0	4018.0	8717.0	11696.0	8254.0	14260.0	3449.0	19423.0	38605.0	12417.0	19663.0	10271.0	18964.0	14595.0	26336.0	13881.0	12755.0	5993.0	6269.0	5687.0	7303.0	9183.0	16754.0	18159.0	7812.0	9945.0	9557.0	5943.0	3405.0	9106.0	872.0	5547.0	9540.0	12520.0	5595.0	9561.0	10560.0	2085.0	6132.0	12651.0	12567.0	17351.0	36902.0	4310.0	12483.0	25124.0	7016.0	8611.0	8170.0	3765.0	9223.0	6167.0	7530.0	1500.0	5176.0	6843.0	3240.0	9975.0	5191.0	33750.0	30904.0	25743.0	8038.0	2963.0	2698.0	9869.0	9152.0	4913.0	2164.0	2828.0	7290.0	19375.0	13693.0	9710.0	27911.0	30923.0	42316.0	1935.0	7287.0	3182.0	5138.0	17497.0	12518.0	21468.0	10366.0	11258.0
Nucleotide excision repair	30871.0	23204.0	22566.0	11537.0	7057.0	21383.0	13180.0	21965.0	25926.0	40406.0	18687.0	16167.0	9006.0	22329.0	15921.0	10310.0	19375.0	15124.0	27709.0	20285.0	19220.0	17269.0	19430.0	47051.0	19873.0	15956.0	28880.0	20717.0	28521.0	19818.0	15223.0	11135.0	14146.0	17258.0	5165.0	22160.0	18720.0	52634.0	14899.0	20487.0	13333.0	25263.0	22516.0	16496.0	26945.0	5819.0	29109.0	59988.0	35560.0	43607.0	26819.0	34980.0	29233.0	40652.0	33788.0	36005.0	15794.0	15420.0	20118.0	24171.0	16735.0	31547.0	39593.0	36684.0	23760.0	32447.0	17695.0	5561.0	25199.0	1278.0	8167.0	14886.0	39927.0	12178.0	30029.0	32791.0	3001.0	8430.0	25750.0	28975.0	33532.0	81706.0	7662.0	27150.0	47504.0	13295.0	17459.0	24369.0	13647.0	29421.0	14237.0	18286.0	4373.0	13843.0	14095.0	6418.0	36022.0	20344.0	59377.0	53919.0	48528.0	27350.0	10360.0	9425.0	17910.0	18116.0	9714.0	3567.0	6154.0	12263.0	41545.0	27375.0	21979.0	51137.0	49253.0	77596.0	5878.0	21009.0	10173.0	13896.0	44243.0	30920.0	39815.0	17491.0	18531.0
Nucleotide metabolism	7840.0	6058.0	6621.0	2793.0	1714.0	2512.0	4625.0	7676.0	6515.0	5531.0	2284.0	1891.0	4402.0	11078.0	6795.0	5989.0	12183.0	10088.0	3425.0	3654.0	9696.0	4084.0	5157.0	15209.0	6116.0	3376.0	7803.0	4824.0	15261.0	4392.0	4021.0	4051.0	4223.0	5174.0	3285.0	6779.0	8148.0	5647.0	6715.0	2872.0	1865.0	3891.0	8776.0	6202.0	11231.0	4189.0	29250.0	63427.0	7195.0	7648.0	6893.0	24644.0	10039.0	39521.0	4766.0	7980.0	5264.0	6860.0	6148.0	8219.0	8810.0	13269.0	11197.0	11791.0	9134.0	9978.0	3225.0	3023.0	7935.0	590.0	3613.0	6751.0	4450.0	3299.0	4189.0	10649.0	1805.0	4246.0	14107.0	10523.0	21565.0	8632.0	3608.0	5926.0	17493.0	7043.0	6315.0	6226.0	2787.0	6335.0	3291.0	4519.0	568.0	2272.0	3891.0	1975.0	9449.0	5935.0	8680.0	5356.0	5196.0	3632.0	1387.0	1563.0	7450.0	10119.0	4124.0	1542.0	2349.0	11465.0	19569.0	15482.0	7115.0	40549.0	52572.0	53893.0	1694.0	6526.0	2599.0	5758.0	23255.0	12344.0	24468.0	13501.0	16381.0
Olfactory transduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
One carbon pool by folate	38670.0	28794.0	30032.0	19616.0	11919.0	32282.0	23143.0	36353.0	44391.0	58862.0	26779.0	25351.0	16937.0	41399.0	27639.0	19507.0	34131.0	29247.0	44986.0	34476.0	34234.0	26387.0	30895.0	74376.0	28204.0	19344.0	46259.0	32509.0	50204.0	27614.0	24957.0	19165.0	23281.0	22818.0	9724.0	31233.0	34504.0	91954.0	27423.0	30824.0	18238.0	36862.0	37123.0	27194.0	45109.0	10659.0	58993.0	121191.0	57295.0	65738.0	40888.0	62620.0	47295.0	81562.0	51839.0	51952.0	23705.0	23698.0	27160.0	33191.0	28946.0	53561.0	62510.0	46725.0	33958.0	42588.0	27021.0	10173.0	40614.0	2431.0	14909.0	26513.0	60386.0	23275.0	45447.0	50308.0	5639.0	16112.0	44058.0	46241.0	60136.0	125430.0	13294.0	42430.0	84007.0	24983.0	28748.0	36896.0	18239.0	44440.0	24457.0	28009.0	6507.0	20874.0	23114.0	10543.0	46740.0	26264.0	103422.0	95470.0	82826.0	38533.0	14457.0	12650.0	29825.0	30701.0	15697.0	6085.0	9742.0	23640.0	71536.0	47570.0	36239.0	94288.0	99063.0	139616.0	8464.0	30763.0	14479.0	20558.0	69732.0	46641.0	70105.0	32073.0	35167.0
Oocyte meiosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
