Group	Acetobacter	Achromobacter	Acinetobacter	Agathobaculum	Agrobacterium	Agromyces_B_382064	Alcaligenes	Alcanivorax_A	Aliarcobacter	Alkaliphilus_B	Aminipila	Amphibacillus_B_287853	Anaerocolumna	Anaerosalibacter	Anaerosphaera_226805	Anaerosporobacter	Anaerotignum_189125	Anaerovorax	Aquabacter	Atopostipes	Bacillus_A	Bacillus_P_294101	Bacteroides_E	Bacteroides_H	Bifidobacterium_387352	Bifidobacterium_388775	Bilophila	Blautia_A_142742	Brachybacterium	Brevibacillus_D	Brevibacterium	Brevundimonas	CABMKH01	Cellulomonas	Cellulosimicrobium	Chryseobacterium_796614	Citrobacter_A_692098	Clostridioides_A	Clostridium_B	Clostridium_E	Clostridium_H	Clostridium_J	Clostridium_L	Clostridium_T	Comamonas_F_589250	Companilactobacillus	Coprosoma	Corticimicrobacter	Corynebacterium	Cupriavidus	Cytobacillus_298193	Desulfovibrio_R_446353	Dietzia	Dysgonomonas	Elizabethkingia	Empedobacter_790298	Empedobacter_790305	Empedobacter_790330	Enteractinococcus	Enterococcus_A	Enterococcus_B	Enterococcus_C	Enterococcus_D	Enterococcus_G	Enterococcus_H_360604	Erysipelatoclostridium	Erysipelothrix	Eubacterium_J	Fimimorpha	Fimivivens	Flaviflexus	Flavobacterium	Franconibacter	Fusobacterium_A	Globicatella	Gluconobacter_A_506042	Gluconobacter_C	Glutamicibacter	Gordonia_B_376796	Gulosibacter	GWA2-37-10	Halopseudomonas_641337	Herbaspirillum	Heyndrickxia	Ignatzschineria	Irregularibacter	JAAYNZ01	JC017	Kerstersia	Ketogulonicigenium	Klebsiella_711353	Klebsiella_724518	Kurthia	Lachnoclostridium_A_184689	Lachnotalea	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus_A_343306	Lactococcus_A_343473	Lactococcus_A_346120	Lampropedia	Lapidilactobacillus	Latilactobacillus	Lederbergia_302195	Leminorella	Lentilactobacillus	Leucobacter	Leuconostoc_B	Levilactobacillus	Ligilactobacillus	Limosilactobacillus	Liquorilactobacillus	Loigolactobacillus	Lysinibacillus_304693	Macrococcus_B	Mammaliicoccus_319276	Massilibacillus	Metasolibacillus_304750	Methylobacterium	Morganella	Nocardiopsis_A_393323	Novosphingobium_485351	Oceanobacillus	Ochrobactrum_A_499024	Ochrobactrum_A_499060	Ochrobactrum_A_499075	Ochrobactrum_A_499084	Ornithinibacillus_287146	Oxalophagus	Paenalcaligenes	Paenibacillus_A	Paenibacillus_AB	Paenibacillus_C	Paenibacillus_D_363757	Paenibacillus_D_364430	Paenibacillus_D_364450	Paenibacillus_G_363720	Paenibacillus_J_366884	Paenibacillus_S_363727	Paenibacillus_T	Paenibacillus_V	Paenirhodobacter_493197	Paenirhodobacter_493297	Paenisporosarcina_303918	Paenochrobactrum	Pandoraea	Paracaedibacter_A_512622	Paraclostridium	Paracoccus	Paucilactobacillus	Pauljensenia	Pediococcus	Peptoniphilus_B_226804	Peptostreptococcus	Phascolarctobacterium_A	Phytobacter	Populibacterium	Proteus	Providencia_A_732258	Pseudochrobactrum	Pseudoclavibacter_A_383750	Pseudogracilibacillus	Pseudomonas_A	Pseudomonas_E_647464	Pseudomonas_E_650325	Pseudomonas_E_650326	Pseudomonas_F	Psychrobacter	QFOI01	Rarobacter	Rhodococcus_C_375578	Robinsoniella	Rouxiella_729010	Rummeliibacillus	Savagea	Schleiferilactobacillus	Scrofimicrobium	Secundilactobacillus	Sedimentibacter	Serratia_B	Serratia_D_727245	Serratia_D_727363	Sphingobacterium	Sphingobium_A_485959	Sporosarcina	Staphylococcus	Stenotrophomonas_A_615274	Streptococcus	Sutterella	Thermoactinomyces_A	Tissierella_A	Tissierella_B_224123	Tissierella_B_224124	Turicibacter	UBA1258	UBA945	Unclassified	Vagococcus_B	Vagococcus_C	Weissella_A_338544	Wohlfahrtiimonas	Xanthobacter_502409	Xanthomonas_B
LDD10MLPR2	0	0	2.874401166	0	0	0	0.673470805	0	0	0	0.236061932	0.798444768	0.847045754	0	0.090258974	2.200930362	0.111087968	0	0	0.083315976	0.367978893	0.076372978	0.13885996	0	0	0	0	3.096577102	0	0.576268833	0.03471499	0.03471499	0.152745956	0	0	0	0	0	0	0.222175936	0	1.353884607	0	1.06922169	0	0	0	0	0.17357495	0	0	0	0	20.10692217	0	0.020828994	0	0	0.041657988	0.222175936	0	0	0	0	0.694299799	0	0.06942998	0	0	0.222175936	0	1.006734708	0	0	0	0	0	0	0	0	0	0	0	0.229118934	1.541345553	0	0	0	0	0	0	0	0	1.319169617	0.090258974	8.887037423	0	0.124973964	0.020828994	0	0	0	0	0	0	0.062486982	0	0	0.166631952	0.027771992	0.076372978	0	0	0.03471499	0	4.06859682	0	0	0	0	0	4.27688676	0	0	0	0	0	0	0	0	0	0.222175936	0.083315976	0	5.887662293	0.118030966	0	0	0	4.624036659	0.124973964	0	0	0	0	0	0.270776921	0	0	0.027771992	0	0	0	0	0	0	0.256890926	0	0	0.187460946	2.478650281	0.201346942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.67097133	0	1.687148511	0	0	0	1.971811428	0	0	0.097201972	0	0	0	0	0.10414497	0	1.950982434	0	0	1.409428591	6.949940985	0.152745956	0	0	0	0	0
LDD10MLPR3	0	0	0.307607548	0	0	0	0.555530049	0	0.013773472	0	0	10.62393829	0.436159956	0.009182315	0.036729259	0	0	0	0	0.045911574	0.055093889	0	0.261695974	0	0	0	0	7.511133557	0	0.013773472	0.027546945	0	0.192828612	0	0	0	0	0	0	0	0	0.041320417	0	0.257104816	0	0	0	0	0.105596621	0	0	0.01836463	0	26.04104495	0	0	0	0	0	0.440751113	0	0	0	0	0.752949819	0	0.073458519	0	0	0.183646297	0	0.19741977	0	0	0	0	0	0	0	0	0	0	0	0	0.17905514	0	0.022955787	0	0	0	0	0.064276204	0	0	0	4.026445067	0	0.027546945	0	0	0	0	0	0.032138102	0	1.074330839	0	0	0	0	0.064276204	0	0	0	0	3.282677563	0	0	0	0.050502732	0	1.955833066	0	0	0	0	0	0	0	0	0	0.032138102	0.123961251	0	2.084385474	0	0	0	0	0.105596621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30301639	0	0	0	0.050502732	5.711399844	0.064276204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.76208622	0	1.280932923	0	0	0	0.720811717	0	0	0	0	0	0	0	0.399430696	0	1.524264267	0	0	0	6.592902071	0.261695974	0	0	0	0	0
LDD10MR1	0	0	0	0	0	0	0	0	0.017043034	0	0	0	0	0	0.051129101	0	0	0	0	0	0	0	0.076693651	0	0	0	0	0.034086067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059650618	0	0	0	0	0.042607584	0	0	0	0	0	0.298253089	0	0	0	0	15.13421389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093736685	0	0	0	0	0	0	0.213037921	0	0	0	0	0	0.085215168	0.102258202	0	0	0	0	0	0	0	0	0	0	0.093736685	0.53685556	0	0	0.042607584	0	0	0	0	0	0	0	14.18832552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093736685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02556455	0	0	0	12.26246272	29.97869621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332339156	0	0	0	0	0	0.059650618	0	0	0	0	0	0	0	0	0	0	0	0	0	25.32594802	0.852151683	0	0	0	0	0
LDD10MR2	0	0	0	0	0	0	0	0	0	0	0	0.046715538	0	0	0.057496047	0	0	0	0.007187006	0	0	0	0.014374012	0	0	0	0	0.050309041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068276556	0	0	0	0	0.104211585	0	0.032341527	0	0	0	1.131953428	0	0	0	0	6.608451919	0	0	0	0	0	0	0	0	0.010780509	0.010780509	0	0	0	0	0	0	0	0	0	0.035935029	0	0	0	0	0	0	0.449187868	0	0	0	0.053902544	0	0.571366969	0.237171194	0	0	0	0	0.032341527	0	0	0	0	0	0.147333621	1.30444157	0	0	0.481529395	0	0.06108955	0	0	0	0	0	35.44990657	0	0	0	0	0	0	0	0	0	0	0	0	0.079057065	0	0	0	0	0.071870059	0	0	0	0	0	0	0	0	0	0.032341527	0	0	0	0	0	0.043122035	0	0	0	9.199367543	8.20756073	0	0	0	0	0	0	0	0	0.010780509	0	0	0	0	0	0	0	0	0.309041253	0	0	0	0	0	0	0	0	1.839873509	0	0	0	0	0	0	0.035935029	0	0	0	32.79071439	0.413252839	0	0	0	0	0
LDD10MR3	0	0	0	0	0	0	0.012329696	0	0.012329696	0	0	0	0	0	0.036989088	0	0	0	0	0	0	0	0	0	0	0	0	0.03082424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03082424	0	0	0	0	0.092472721	0	0	0	0	0.073978176	0	0	0	0	0	3.051599778	0	0	0	0	10.49873621	0	0	0	0	0	0	0.012329696	0	0.018494544	0.024659392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067813328	0	0	0	0.086307873	0	0.776770853	0.154121201	0	0	0	0	0	0	0	0	0	0	1.072683558	3.914678503	0	0	0.141791505	0	0.049318784	0	0	0	0	0	50.18186302	0	0	0	0	0	0	0	0	0	0.049318784	0	0	0.055483632	0	0	0	0	0.067813328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.113248258	9.160964182	0.03082424	0	0	0	0	0	0	0	0.086307873	0	0	0	0	0	0	0	0	0.456198755	0	0	0	0	0	0	0	0	0.228099377	0	0	0	0	0	0	0	0	0	0	15.7080328	0.702792676	0	0	0	0	0
LDD10NUSR1	0.344418052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035629454	0	0	0	0	0	0	0.308788599	0	0	0	0	0	0.071258907	0	0	0	0	0	0	0	0	0	0	0	0	0.047505938	0	0	0	0	0	0	0	0.142517815	0	0	0	0	0	0	0	0	0	0	0.926365796	0	0	0	0	0.285035629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106888361	0	0	0	0	0	0	1.7695962	0	0	0	0.095011876	0	0.558194774	0	0	0	0	0	0	0	0	0	0	0	0	0.653206651	0	0	0	0	0	0	0	0	0	0	4.06175772	0	0	0	0	0	0	0	0	0	0.095011876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463182898	78.39667458	0.071258907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617577197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.62945368	0.320665083	0	0	0	0	0
LDD10NUSR2	0.053330173	0	0.023702299	0	0	0	0.035553449	0	0	0	0	0.041479023	0	0	0	0	0	0	0	0.029627874	0	0.171841669	0.047404598	0	0	0	0	0	0.171841669	0	0.082958047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177767243	0	0	0	0	0.077032472	0	0	0	0	0	3.774591135	0	0	0	0	12.23038635	0	0	0	0	0	0	0	0	0	0.053330173	0	0.14813937	0	0	0	0	0	0	0	0.029627874	0	0	0	0	0	0	3.733112112	0	0	0	0	0	5.196729083	1.931737379	0	0	0	0	0	0	0	0	0	0	0	5.190803508	0	0.077032472	0	0	0.065181323	0	0	0	0	0	3.454610097	0	0	0.041479023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065181323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017776724	0	0	0	2.068025598	38.08959469	0	0	0	0	0.023702299	0	0	0	0	0	0	0	0	0	0	0	0	0.900687367	0	0.041479023	0	0	0	0.118511496	0	0	0	0.029627874	0	0	0	0	0	0	0	0	0	21.50983645	0.296278739	0	0	0	0	0
LDD10NUSR3	0	0	0.043218947	0	0	0	0	0	0	0	0	0.051862737	0	0	0	0	0	0	0	0	0	0.30253263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034575158	0	0	0	0	0.086437894	0	0	0	0	0	0	0	0	0	0	0.691503155	0	0	0	0	0.544558735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034575158	0	0	0	0	0	0	0	0	0	0	3.293283776	0	0	0	0	0	0.181519578	0	0	0	0	0	0	0	0	0	0	0	0	0.242026104	0	0	0	0	0	0	0	0	0	0	4.46019535	0	0	0	0	0	0	0	0	0	0.017287579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363039156	78.10528136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484052208	0	0	0	0	0	0.112369263	0	0	0	0	0	0	0	0	0	0.025931368	0	0	0	10.79609301	0.129656842	0	0	0	0	0
LDD10OKAR1	0	0.466952026	0	0	0	0	5.008616377	0	0	0	0	0.072266385	0	0	0.033353716	0	0	0	0	0.239034966	0	0	0.027794763	0	0	0	0	3.207515704	0	0	0.016676858	1.612096281	0	0	0	0	0	0	0.027794763	0	0	0	0	3.985769081	0	0	0	0	0.63927956	0	0	0	0	0.111179054	0	0	0	0	0	0.416921452	0	0	0	0	2.112402023	0	0.439157263	0	0	0	0	10.74545556	0	0	0	0	0	0	0	0.08338429	0	0	0	0	2.735004725	0	0	0	0	0	0	0.194563344	0	0	0	0.094502196	0	0	0	0	0	0	0	0	0	0.172327533	0	0	0.216799155	0	0	0	0	0	0	0.027794763	0	0	0	0	0	2.006781922	0	0	0	0	0	0	0	0	0	15.80410251	0	0	0	0	0	0.06114848	0	0	0	0	0	0	0	3.541052866	3.524376008	0	0	0	0	0	0	0	0	0	0	0	0	0.272388682	7.248874312	3.668908778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.064817388	0	0.294624493	0	0	0	0.044471622	0	0	0	0	0	0	0	0	0	0	0	0	0	24.24815165	0.444716215	0	0	0.088943243	0	0
LDD10OKAR2	0	0.378151261	0	0	0	0	6.253501401	0	0.021008403	0.077030812	0	1.708683473	0.140056022	0	0.06302521	0	0	0	0	0.077030812	0.042016807	0	0.021008403	0	0	0	0	0.077030812	0	0	0	0.434173669	0	0	0	0	0	0	0	0	0.021008403	0	0	3.984593838	0	0	0	0	0.077030812	0	0	0	0	11.12745098	0	0	0	0	0	1.183473389	0	0	0	0	3.648459384	0	0	0	0	0	0	3.37535014	0	0	0	0	0	0	0	0	0	0	0	0	0.028011204	0	0	0	0	0	0	0.483193277	0	0	0	0.434173669	0	0	0	0	0	0	0	0	0	2.5	0	0	0.238095238	0	0.028011204	0	0	0	0	3.914565826	0	0	0	0	0	10.12605042	0	0	0	0	0	0	0	0.476190476	0	2.62605042	0.74929972	0	0.147058824	0	0	0.74929972	0	0	0	0	0	0	0	0.140056022	0.847338936	0	0	0.014005602	0	0	0	0	0	0.021008403	0	0	0	0.791316527	7.927170868	1.218487395	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763305322	0	0	8.99859944	0	0	0	0	0	5.700280112	0	0	0	0	0	0	0	0	0	0	0	0	0	15.84033613	0.196078431	0	0	2.331932773	0	0
LDD10OKAR3	0	0	0	0	0	0	9.638100971	0	0	0	0	0.04514333	0	0	0.060191107	0	0	0	0	0.188097209	0	0	0	0	0	0	0	0.060191107	0	0	0	0	0	0	0	0	0.218192762	0	0.323527199	0	0	0	0	7.478745015	0	0	0	0	0.112858325	0	0	0	0	0	0	0	0	0	0	1.77563765	0	0	0	0	4.709954104	0	0.120382214	0	0	0	0	1.00067715	0	0	0	0	0	0	0	0	0	0	0	0	7.200361147	0	0	0	0	0	0	0.519148296	0	0	0	0.075238883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353622752	0	0	0	0	0	2.919268678	0	0	0	0	0	0	0	0	0	2.008878188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.383718306	0.767436611	0	0	0	0	0	0	0	0	0	0	0	0	0.316003311	12.44451132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.900759913	0	0	0	0	0	0.04514333	0	0	0	0	0	0	0	0	0	0	0	0	0	37.37115341	0.963057708	0	0	0	0	0
LDD10PKMR1	0.094768764	0.15794794	0.031589588	0	0	0	0.056861259	0	0.416982563	0	0	0	0.164265858	0	0.037907506	0.777103867	0	0	0	0	0	0	0.101086682	0	0	0	0	2.565074551	0	2.223907	0	0	0	0	0	0	0	0	0	0	0.012635835	0	0	0.416982563	2.097548648	0	0	0	0.391710892	0.02527167	0	0	0	2.3313116	0	1.105635583	0.151630023	0	0	0	0	0	0	0	7.063431893	0	0	0	0	0	0	1.010866818	0	0	0	0	0	0	0	0	0	0	0	0.037907506	0.075815011	0	0	0	0	0.044225423	0	0.606520091	0	0	0	0.063179176	0	0.044225423	0	0	0	0	0	0.037907506	0	0	0	0	0.151630023	0	0.082132929	0.02527167	0	0	0	0.050543341	0	0	0	0	0	1.77533485	0	0	0	0	0	0	0	0	0	0	0	0	0.094768764	0	0	0	0	0.631791761	0	0.739196361	0	0	0	0	0.347485469	0.227445034	0	0	0	0	0	0	0	0	0	0	0	0.208491281	3.531715946	3.146322972	0	0	0	0.13267627	0	0.063179176	0	0	0	0	0	0	0	0	0	0	24.34293657	0	1.143543088	0	0	0	13.17285823	0	0	0	0.151630023	0	0	0	0	0	0	0	0	0	27.63457165	0.202173364	0	0	0	0	0
LDD10PKMR2	0.026883527	0.235230862	0.349485853	0	0	0	0.033604409	0	5.598494522	0	0	0.053767054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85106526	0	1.47187311	0	0	0	0	0	0	0	0	0	0.100813227	0	0	0	0.37636938	1.633174272	0	0	0	0.235230862	0	0	0	0	5.504402178	0	1.619732509	0.11425499	0	0	0	0	0	0	0	8.790913368	0	0	0	0	0	0	0.698971705	0.322602325	0	0	0	0	0	0	0	0.141138517	0	0	0	0	0	0	0	0	0.120975872	0	0.241951744	0	0	0	0.194905572	0	0	0	0	0	0	0	0.026883527	0	0	0	0	0.141138517	0	0.040325291	0	0	0	0	0.168022044	0	0	0	0	0	0.638483769	0	0	0	0	0	0	0	0	0	0.053767054	0	0	0	0	0	0	0	0.033604409	0	0.389811143	0	0	0	0	0.645204651	0	0	0	0	0	0	0	0	0.040325291	0	0	0	0.094092345	2.957187983	2.829491229	0	0	0	0.100813227	0	0.356206734	0.080650581	0	0	0	0	0	0	0	0	0	21.49337993	0	3.488137644	0	0	0	11.86907722	0	0	0	0.047046172	0	0	0	0	0	0.067208818	0	0	0.060487936	22.48807043	0.174742926	0	0	0	0	0
LDD10PKMR3	0.184487662	0.288261972	0.588054424	0	0	0.06533938	0.023060958	0	6.69920824	0	0	0.026904451	0.092243831	0	0.053808902	0.964716735	0	0	0	0	0	0.011530479	0.057652394	0	0	0	0	4.150972404	0	0.730263664	0	0	0	0	0	0	0.073026366	0	0	0	0.019217465	0	0	0.230609578	4.546852179	0	0	0	0.138365747	0	0	0	0	2.210008456	0	1.771850258	0.203705127	0	0	0.538089015	0	0	0	0	7.121992467	0	0	0	0	0	0	5.557690829	0	0.007686986	0	0	0	0	0	0	0	0	0	0	0.080713352	0	0	0	0	0.088400338	0	0.157583212	0	0	0	0.176800676	0	0.030747944	0	0	0	0	0	0.046121916	0	0	0	0	0.096087324	0	0.030747944	0.107617803	0	0	0	0.053808902	0	0	0	0	0	0.7648551	0	0	0	0	0	0	0	0	0	0.026904451	0	0	0.092243831	0	0	0	0	0.169113691	0	0.322853409	0	0	0	0	0.772542086	0.073026366	0	0	0	0	0	0	0	0.019217465	0	0	0	0.157583212	0.495810593	3.597509417	0	0	0	0.184487662	0	0.914751326	0.226766085	0	0	0	0	0	0	0	0	0	12.25689907	0	4.727496349	0	0	0	18.22968714	0.015373972	0	0	0.4919671	0	0	0	0	0	0.026904451	0	0	0	18.32193097	0.887846875	0	0	0	0	0
LDD10PR1	0	0	0.275973337	0	0	0	0.144355284	0	0.021228718	0	0.050948924	0.182566977	0.764233856	0	0.029720205	0.335413748	0	0	0.152846771	0	0	0.04670318	0.04670318	0	0	0	0	0.985012525	0	0.543455186	0.072177642	0	0	0	0	0	0.076423386	0.059440411	0	0.462786057	0	0	0	0.225024413	0	0	0	0	0	0	0	0	0.072177642	23.88655373	0	0.042457436	0	0	0	0.352396722	0	0	0	0	1.583662378	0	0.016982975	0	0	0	0	0.123126566	0	0	0	0	0	0	0	0	0	0.076423386	0	0	0.195304208	0	0	0	0	0	0	0.106143591	0	0.624124315	0.059440411	2.199295207	0	0	0	0	0	0	0	0	0	0	0	0	0.084914873	0	0.012737231	0	0	0	0	0.768479599	0	0	0	0	0	17.88307222	0	0	0	0	0	0	0	0	0	0.063686155	0.335413748	0	13.16605103	0	0.237761644	0.021228718	0	8.691037235	0	0	0.042457436	0	0	0	0.04670318	0	0	0	0	0	0	0	0	0	0	0	0	0.208041438	1.638857046	0.033965949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.96675583	0	0.543455186	0	0	0	0.038211693	0	0	0	0	0	0	0	0	0	0.759988112	0	0	0	9.985989046	0.658090265	0	0	0	0	0
LDD10PR2	0	0	1.448166245	0	0	0	0.047094837	0	0.023547419	0	0.111850238	0.070642256	1.60711132	0	0.08830282	0.741743686	0	0	0	0	0	0	0	0	0	0	0	1.236239477	0	1.507034791	0	0	0.011773709	0	0	0	0	0.17660564	0	0.794725378	0.029434273	0.08830282	0	0.75940425	0	0	0	0	0.147171366	0	0	0.223700477	0	17.91958557	0	0.029434273	0	0	0	0.241361041	0	0	0	0	0.459174663	0	0	0	0	0	0	0.064755401	0	0	0	0	0	0	0	0	0	0	0	0	0.853593925	0	0	0	0	0	0	0	0	1.412845117	0.153058221	4.674162595	0	0	0	0	0	0	0	0.017660564	0	0	0.34143757	0	0.064755401	0	0.023547419	0	0	0	0	1.165597221	0	0	0	0	0	0.606346029	0	0	0	0	0	0	0	0	0	0.023547419	0.647554012	0	17.69588509	0	0.500382646	0	0	16.75398834	0	0	0.052981692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51804321	0.894801907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.69588509	0	2.590216048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182492494	5.168658386	0.135397657	0	0	0	0	0
LDD10PR3	0	0	1.644749166	0	0	0	0.168596156	0	0	0	0.146116669	0.891686336	0.389644449	0	0.037465812	0.535761118	0.022479487	0	1.521111985	0.101157694	0	0	0	0	0	0	0	2.341613278	0	0.224794875	0	0	0	0	0	0	0.243527781	0	0	1.168933348	0.018732906	0.116144019	0	0.397137612	0	0	0.018732906	0	0.101157694	0	0	0	0	25.95631486	0	0	0	0	0	0.996590611	0	0	0	0	1.491139335	0	0.097411112	0	0	0	0	0	0	0.007493162	0.02997265	0	0	0	0	0	0	0	0	0	0.037465812	0	0	0	0	0	0	0	0	0	0.621932487	4.136225694	0	0.026226069	0.011239744	0	0	0	0	0.033719231	0	0	0	0	0.041212394	0.033719231	0.078678206	0	0	0	0	0.479562399	0	0	0	0	0	26.4883294	0	0	0	0	0	0	0	0	0	0.146116669	0	0	2.746244052	0	0	0	0	5.736015886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022479487	0	0	0	0.172342737	1.067775655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.302424038	0	0	0	0	0	0.067438462	0	0	0.02997265	0	0	0	0	0	0	0.014986325	0	0	0.086171369	10.7077292	0.243527781	0	0	0	0	0
LDD10RIBR1	0.252824099	0	0.080688542	0	0	0	0.102205487	0	0.037654653	0	0	0.053792361	0	0	0.059171598	0	0	0	0	0	0	0	0	0	0	0	0	0.672404519	0	0	0	0	0	0	0	0	0	0	0	0	0.016137708	0	0	0.075309306	0.919849381	0	0	0	0.182894029	0	0	0	0	3.410435718	0	1.586874664	0	0	0	0.344271114	0	0.059171598	0.602474449	0	1.597633136	0	0	0	0	0	0	1.199569661	0	0	0	0	0	0	0	0	0	0	0.086067778	0	0.06993007	0	0	0	0	0	0	0.27972028	0	0	0	0.053792361	0	0.484131253	0.107584723	0	0	0	0	0.381925767	0	0	0	0	0.086067778	0	0.580957504	0	0	0	0.075309306	0.043033889	0	0	0	0	0	23.68477676	0	0	0	0	0	0	0	0	0.064550834	0.021516945	0	0	0	0	0	0	0	0	0	0	0	0	0.155997848	0	0.355029586	0	0	0	0	0	0	0	0	0	0	0.4464766	0	0.263582571	0.640129102	0	0.123722431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.20064551	0	0.032275417	0	0	0	11.26949973	0	0	0	0	0	0	0	0	0	0.048413125	0	0	0	15.99246907	0.172135557	0	0.010758472	0.016137708	0	0
LDD10RIBR2	0.897089556	0	0.030582599	0	0	0	0.433253479	0	0.41796218	0	0	0.050970998	0	0	0.025485499	0	0	0	0	0	0	0	0.056068097	0	0	0	0	1.039808349	0	0	0	0	0	0	0	0	0.280340486	0	0	0	0	0	0	1.478158928	0.305825985	0	0	0	0.137621693	0	0	0	0	9.169682451	0	11.94760181	0	0	0	0	0	0.091747796	1.095876446	0	1.136653244	0	0	0	0	0	0	2.263112289	0	0.030582599	0	0	0	0	0	0	0	0	0	0	0.076456496	0	0	0	0	0	0	5.362148937	0	0	0	0.642234569	0	1.202915541	0.19878689	0	0	0	0	2.100005097	0	0	0	0	0.41796218	0.045873898	2.737142566	0.025485499	0	0	0.183495591	0.101941995	0	0	0	0	0	3.27233804	0	0	0	0	0	0	0	0	0	0.025485499	0	0	0.101941995	0	0	0	0	0.061165197	0	0	0	0	0.0101942	0	0.713593965	0	0	0.035679698	0	0	0	0	0	0.056068097	0	0.305825985	0	0.188592691	0.530098374	0	0.122330394	0	0	0.056068097	0	0	0	0	0	0	0	0	0	0	0	0	27.60589225	0	0.045873898	0	0	0	4.521127478	0	0	0	0	0	0	0	0	0	0.030582599	0	0	0	17.98766502	0.066262297	0	0.280340486	0	0	0
LDD10RIBR3	0.067861788	0	1.945371261	0	0	0	0.022620596	0	0.028275745	0	0	0.039586043	0	0	0.05655149	0	0	0	0	0	0	0	0	0	0	0	0	0.248826557	0	0	0	0	0	0	0	2.375162586	0.243171408	0	0	0	0.011310298	0.022620596	0	0.079172086	0	0	0	0	0.831306905	0	0	0	0	0.163999321	0	0.180964768	0	0.045241192	0	0.271447153	0	0.203585364	0.944409885	0	2.081094837	0	0	0	0	0	0	0.107447831	0	0	0	0	0	0	0	0	0.130068427	0	0	0	0.05655149	0	0	0	0	0	0	0.989651077	0	0	0	0	0	1.289373975	0.084827235	0	0	0	0	0.588135497	0	0	0	0	0.079172086	0	1.594752022	0	0	0	0	0.067861788	0	0	0	0	0	3.545778431	0	0	0	0	0	0	0	0	0	0.045241192	0	0	0	0	0	0	0	0.067861788	0	0	0	0	0	0	0.107447831	0	0	0.033930894	0	0	0	0	0	0	0	0	0	0.237516259	0.68992818	0	0.226205961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.40027145	0	0	0	0	0	27.89685008	0	0	0	0	0	0	0	0	0	0.05655149	0	0	0	17.60447888	0.147033874	0	0.090482384	0	0	0
